temperature,time,conectiondeviced,target
28.79,20,MXchip03,Normale
28.7,20,MXchip03,Normale
26.79,20,MXchip,Normale
26.7,20,MXchip,Normale
26.79,20,MXchip,Normale
26.7,20,MXchip,Normale
26.79,20,MXchip,Normale
26.7,20,MXchip,Normale
26.79,20,MXchip,Normale
26.7,20,MXchip,Normale
26.79,20,MXchip,Normale
28.7,20,MXchip03,Normale
28.79,20,MXchip03,Normale
26.7,20,MXchip,Normale
28.7,20,MXchip03,Normale
26.79,20,MXchip,Normale
26.7,20,MXchip,Normale
28.79,20,MXchip03,Normale
28.7,20,MXchip03,Normale
28.79,20,MXchip03,Normale
28.7,20,MXchip03,Normale
26.79,20,MXchip,Normale
28.79,20,MXchip03,Normale
28.7,20,MXchip03,Normale
28.79,20,MXchip03,Normale
28.79,20,MXchip03,Normale
26.7,20,MXchip,Normale
28.7,20,MXchip03,Normale
26.89,20,MXchip,Normale
26.79,20,MXchip,Normale
26.7,20,MXchip,Normale
26.79,20,MXchip,Normale
28.79,20,MXchip03,Normale
28.7,20,MXchip03,Normale
26.7,20,MXchip,Normale
28.79,20,MXchip03,Normale
26.79,20,MXchip,Normale
26.7,20,MXchip,Normale
28.7,20,MXchip03,Normale
26.79,20,MXchip,Normale
28.79,20,MXchip03,Normale
26.7,20,MXchip,Normale
26.79,20,MXchip,Normale
26.7,20,MXchip,Normale
26.79,20,MXchip,Normale
26.7,20,MXchip,Normale
28.79,20,MXchip03,Normale
26.79,20,MXchip,Normale
28.7,20,MXchip03,Normale
28.79,20,MXchip03,Normale
28.7,20,MXchip03,Normale
28.7,20,MXchip03,Normale
28.79,20,MXchip03,Normale
28.79,20,MXchip03,Normale
28.7,20,MXchip03,Normale
26.7,20,MXchip,Normale
26.79,20,MXchip,Normale
26.7,20,MXchip,Normale
26.79,20,MXchip,Normale
28.7,20,MXchip03,Normale
26.7,20,MXchip,Normale
28.79,20,MXchip03,Normale
26.6,20,MXchip,Normale
28.7,20,MXchip03,Normale
26.7,20,MXchip,Normale
28.79,20,MXchip03,Normale
26.79,20,MXchip,Normale
28.7,20,MXchip03,Normale
28.79,20,MXchip03,Normale
28.79,20,MXchip03,Normale
26.7,20,MXchip,Normale
28.7,20,MXchip03,Normale
28.7,20,MXchip03,Normale
28.79,20,MXchip03,Normale
26.6,20,MXchip,Normale
28.79,20,MXchip03,Normale
28.7,20,MXchip03,Normale
28.7,20,MXchip03,Normale
28.79,20,MXchip03,Normale
28.7,20,MXchip03,Normale
28.79,20,MXchip03,Normale
28.7,20,MXchip03,Normale
28.79,20,MXchip03,Normale
28.7,20,MXchip03,Normale
26.7,20,MXchip,Normale
26.79,20,MXchip,Normale
28.79,20,MXchip03,Normale
28.7,20,MXchip03,Normale
26.7,20,MXchip,Normale
26.79,20,MXchip,Normale
26.7,20,MXchip,Normale
28.79,20,MXchip03,Normale
26.79,20,MXchip,Normale
28.7,20,MXchip03,Normale
26.7,20,MXchip,Normale
26.79,20,MXchip,Normale
26.7,20,MXchip,Normale
26.79,20,MXchip,Normale
26.7,20,MXchip,Normale
28.7,20,MXchip03,Normale
26.79,20,MXchip,Normale
26.89,20,MXchip,Normale
26.79,20,MXchip,Normale
26.7,20,MXchip,Normale
26.79,20,MXchip,Normale
26.7,20,MXchip,Normale
26.79,20,MXchip,Normale
28.79,20,MXchip03,Normale
26.7,20,MXchip,Normale
26.6,20,MXchip,Normale
26.7,20,MXchip,Normale
26.6,20,MXchip,Normale
28.79,20,MXchip03,Normale
28.89,20,MXchip03,Anormale
26.7,20,MXchip,Normale
26.79,20,MXchip,Normale
26.7,20,MXchip,Normale
26.79,20,MXchip,Normale
26.7,20,MXchip,Normale
28.79,20,MXchip03,Normale
26.79,20,MXchip,Normale
28.89,20,MXchip03,Anormale
26.7,20,MXchip,Normale
26.79,20,MXchip,Normale
26.7,20,MXchip,Normale
26.79,20,MXchip,Normale
26.7,20,MXchip,Normale
26.79,20,MXchip,Normale
26.7,20,MXchip,Normale
26.6,20,MXchip,Normale
28.79,20,MXchip03,Normale
26.7,20,MXchip,Normale
26.79,20,MXchip,Normale
28.89,20,MXchip03,Anormale
26.7,20,MXchip,Normale
26.79,20,MXchip,Normale
26.7,19,MXchip,Normale
26.79,19,MXchip,Normale
28.79,19,MXchip03,Normale
28.7,19,MXchip03,Normale
28.79,19,MXchip03,Normale
26.7,19,MXchip,Normale
26.6,19,MXchip,Normale
28.7,19,MXchip03,Normale
26.7,19,MXchip,Normale
26.6,19,MXchip,Normale
26.7,19,MXchip,Normale
28.89,19,MXchip03,Normale
26.6,19,MXchip,Normale
26.7,19,MXchip,Normale
26.6,19,MXchip,Normale
28.79,19,MXchip03,Normale
28.7,19,MXchip03,Normale
26.7,19,MXchip,Normale
26.79,19,MXchip,Normale
26.7,19,MXchip,Normale
26.79,19,MXchip,Normale
26.7,19,MXchip,Normale
26.6,19,MXchip,Normale
28.79,19,MXchip03,Normale
28.7,19,MXchip03,Normale
26.7,19,MXchip,Normale
26.79,19,MXchip,Normale
26.7,19,MXchip,Normale
28.79,19,MXchip03,Normale
28.89,19,MXchip03,Normale
26.79,19,MXchip,Normale
28.79,19,MXchip03,Normale
26.7,19,MXchip,Normale
28.7,19,MXchip03,Normale
26.79,19,MXchip,Normale
26.7,19,MXchip,Normale
28.79,19,MXchip03,Normale
28.7,19,MXchip03,Normale
28.79,19,MXchip03,Normale
28.7,19,MXchip03,Normale
26.79,19,MXchip,Normale
26.7,19,MXchip,Normale
26.79,19,MXchip,Normale
28.7,19,MXchip03,Normale
28.79,19,MXchip03,Normale
26.7,19,MXchip,Normale
26.79,19,MXchip,Normale
26.7,19,MXchip,Normale
26.6,19,MXchip,Normale
26.7,19,MXchip,Normale
26.6,19,MXchip,Normale
26.7,19,MXchip,Normale
26.6,19,MXchip,Normale
26.7,19,MXchip,Normale
26.6,19,MXchip,Normale
28.7,19,MXchip03,Normale
26.7,19,MXchip,Normale
26.6,19,MXchip,Normale
26.7,19,MXchip,Normale
26.6,19,MXchip,Normale
26.7,19,MXchip,Normale
26.6,19,MXchip,Normale
26.7,19,MXchip,Normale
26.6,19,MXchip,Normale
28.79,19,MXchip03,Normale
28.7,19,MXchip03,Normale
28.79,19,MXchip03,Normale
26.7,19,MXchip,Normale
26.79,19,MXchip,Normale
28.79,19,MXchip03,Normale
28.7,19,MXchip03,Normale
26.7,19,MXchip,Normale
26.79,19,MXchip,Normale
28.79,19,MXchip03,Normale
28.7,19,MXchip03,Normale
26.7,19,MXchip,Normale
28.79,19,MXchip03,Normale
28.89,19,MXchip03,Normale
26.6,19,MXchip,Normale
26.7,19,MXchip,Normale
26.6,19,MXchip,Normale
26.7,19,MXchip,Normale
26.6,19,MXchip,Normale
26.7,19,MXchip,Normale
26.6,19,MXchip,Normale
26.7,19,MXchip,Normale
26.6,19,MXchip,Normale
26.7,19,MXchip,Normale
28.79,19,MXchip03,Normale
26.6,19,MXchip,Normale
28.89,19,MXchip03,Normale
28.79,19,MXchip03,Normale
28.89,19,MXchip03,Normale
28.79,19,MXchip03,Normale
28.89,19,MXchip03,Normale
26.7,19,MXchip,Normale
26.6,19,MXchip,Normale
26.5,19,MXchip,Normale
26.6,19,MXchip,Normale
28.79,19,MXchip03,Normale
26.5,19,MXchip,Normale
28.7,19,MXchip03,Normale
28.7,19,MXchip03,Normale
28.79,19,MXchip03,Normale
26.6,19,MXchip,Normale
26.7,19,MXchip,Normale
26.6,19,MXchip,Normale
28.79,19,MXchip03,Normale
26.7,19,MXchip,Normale
28.7,19,MXchip03,Normale
28.79,19,MXchip03,Normale
26.6,19,MXchip,Normale
26.7,19,MXchip,Normale
26.6,19,MXchip,Normale
26.7,19,MXchip,Normale
28.7,19,MXchip03,Normale
26.6,19,MXchip,Normale
26.7,19,MXchip,Normale
28.79,19,MXchip03,Normale
26.6,19,MXchip,Normale
26.5,19,MXchip,Normale
26.6,19,MXchip,Normale
28.7,19,MXchip03,Normale
26.5,19,MXchip,Normale
28.79,19,MXchip03,Normale
28.7,19,MXchip03,Normale
28.79,19,MXchip03,Normale
28.79,19,MXchip03,Normale
26.6,19,MXchip,Normale
26.7,19,MXchip,Normale
28.7,19,MXchip03,Normale
28.79,19,MXchip03,Normale
28.7,19,MXchip03,Normale
28.79,19,MXchip03,Normale
28.7,19,MXchip03,Normale
26.6,19,MXchip,Normale
28.7,19,MXchip03,Normale
28.79,19,MXchip03,Normale
28.7,19,MXchip03,Normale
26.5,19,MXchip,Normale
26.39,19,MXchip,Normale
26.5,19,MXchip,Normale
28.79,19,MXchip03,Normale
28.79,19,MXchip03,Normale
26.6,19,MXchip,Normale
28.7,19,MXchip03,Normale
26.5,19,MXchip,Normale
28.79,19,MXchip03,Normale
28.7,19,MXchip03,Normale
26.6,19,MXchip,Normale
28.79,19,MXchip03,Normale
26.5,19,MXchip,Normale
26.39,19,MXchip,Normale
28.7,19,MXchip03,Normale
26.5,19,MXchip,Normale
28.79,19,MXchip03,Normale
26.6,19,MXchip,Normale
28.7,19,MXchip03,Normale
26.5,19,MXchip,Normale
28.79,19,MXchip03,Normale
26.6,19,MXchip,Normale
26.5,19,MXchip,Normale
28.7,19,MXchip03,Normale
26.6,19,MXchip,Normale
28.79,19,MXchip03,Normale
28.89,19,MXchip03,Normale
28.79,19,MXchip03,Normale
28.89,19,MXchip03,Normale
26.5,19,MXchip,Normale
26.6,19,MXchip,Normale
26.5,19,MXchip,Normale
26.6,19,MXchip,Normale
26.5,19,MXchip,Normale
26.6,19,MXchip,Normale
28.79,19,MXchip03,Normale
28.89,19,MXchip03,Normale
28.79,19,MXchip03,Normale
28.89,19,MXchip03,Normale
28.79,19,MXchip03,Normale
28.7,19,MXchip03,Normale
26.5,19,MXchip,Normale
26.39,19,MXchip,Normale
26.5,19,MXchip,Normale
26.39,19,MXchip,Normale
26.5,19,MXchip,Normale
26.39,19,MXchip,Normale
26.5,19,MXchip,Normale
26.39,19,MXchip,Normale
26.29,19,MXchip,Normale
26.39,19,MXchip,Normale
26.29,19,MXchip,Normale
26.39,19,MXchip,Normale
26.29,19,MXchip,Normale
26.39,19,MXchip,Normale
26.29,19,MXchip,Normale
26.39,19,MXchip,Normale
26.5,19,MXchip,Normale
26.39,19,MXchip,Normale
26.5,19,MXchip,Normale
26.39,19,MXchip,Normale
28.79,19,MXchip03,Normale
26.5,19,MXchip,Normale
28.7,19,MXchip03,Normale
26.39,19,MXchip,Normale
26.29,19,MXchip,Normale
26.39,19,MXchip,Normale
26.29,19,MXchip,Normale
26.39,19,MXchip,Normale
26.29,19,MXchip,Normale
26.39,19,MXchip,Normale
28.7,19,MXchip03,Normale
28.79,19,MXchip03,Normale
28.89,19,MXchip03,Normale
26.29,19,MXchip,Normale
28.79,19,MXchip03,Normale
26.39,19,MXchip,Normale
26.29,19,MXchip,Normale
28.79,19,MXchip03,Normale
28.89,19,MXchip03,Normale
26.39,19,MXchip,Normale
26.29,19,MXchip,Normale
26.39,19,MXchip,Normale
28.79,19,MXchip03,Normale
26.29,19,MXchip,Normale
26.39,19,MXchip,Normale
28.7,19,MXchip03,Normale
26.29,19,MXchip,Normale
28.79,19,MXchip03,Normale
28.7,19,MXchip03,Normale
28.79,19,MXchip03,Normale
26.39,19,MXchip,Normale
26.29,19,MXchip,Normale
28.7,19,MXchip03,Normale
26.2,19,MXchip,Normale
28.7,19,MXchip03,Normale
26.29,19,MXchip,Normale
26.2,19,MXchip,Normale
28.79,19,MXchip03,Normale
28.7,19,MXchip03,Normale
26.29,19,MXchip,Normale
26.2,19,MXchip,Normale
26.29,19,MXchip,Normale
28.79,19,MXchip03,Normale
26.39,19,MXchip,Normale
28.7,19,MXchip03,Normale
26.29,19,MXchip,Normale
28.79,19,MXchip03,Normale
26.2,19,MXchip,Normale
28.7,19,MXchip03,Normale
26.29,19,MXchip,Normale
26.2,19,MXchip,Normale
26.29,19,MXchip,Normale
26.2,19,MXchip,Normale
26.29,19,MXchip,Normale
28.79,19,MXchip03,Normale
28.89,19,MXchip03,Normale
28.79,19,MXchip03,Normale
28.89,19,MXchip03,Normale
28.79,19,MXchip03,Normale
26.2,19,MXchip,Normale
28.89,19,MXchip03,Normale
26.1,19,MXchip,Normale
26.2,19,MXchip,Normale
26.1,19,MXchip,Normale
26.0,19,MXchip,Normale
26.1,19,MXchip,Normale
26.0,19,MXchip,Normale
26.1,19,MXchip,Normale
28.7,19,MXchip03,Normale
28.79,19,MXchip03,Normale
26.0,19,MXchip,Normale
26.1,19,MXchip,Normale
26.0,19,MXchip,Normale
28.7,19,MXchip03,Normale
26.1,19,MXchip,Normale
28.79,19,MXchip03,Normale
26.0,19,MXchip,Normale
25.89,19,MXchip,Normale
28.79,19,MXchip03,Normale
28.7,19,MXchip03,Normale
25.79,19,MXchip,Normale
25.7,19,MXchip,Normale
25.79,19,MXchip,Normale
25.7,19,MXchip,Normale
25.6,19,MXchip,Normale
25.5,19,MXchip,Normale
25.39,19,MXchip,Normale
28.79,19,MXchip03,Normale
28.7,19,MXchip03,Normale
25.29,19,MXchip,Normale
25.2,19,MXchip,Normale
25.1,19,MXchip,Normale
25.0,19,MXchip,Normale
28.79,19,MXchip03,Normale
24.89,19,MXchip,Normale
28.7,19,MXchip03,Normale
24.7,19,MXchip,Normale
24.6,19,MXchip,Normale
28.79,19,MXchip03,Normale
24.7,19,MXchip,Normale
28.7,19,MXchip03,Normale
24.79,19,MXchip,Normale
24.7,19,MXchip,Normale
28.79,19,MXchip03,Normale
28.7,19,MXchip03,Normale
24.79,19,MXchip,Normale
24.6,19,MXchip,Normale
24.7,19,MXchip,Normale
24.79,19,MXchip,Normale
28.79,19,MXchip03,Normale
24.89,19,MXchip,Normale
24.79,19,MXchip,Normale
28.7,19,MXchip03,Normale
24.89,19,MXchip,Normale
24.79,19,MXchip,Normale
24.7,19,MXchip,Normale
28.7,19,MXchip03,Normale
24.89,19,MXchip,Normale
25.0,19,MXchip,Normale
25.1,19,MXchip,Normale
25.0,19,MXchip,Normale
28.79,19,MXchip03,Normale
24.89,19,MXchip,Normale
24.79,19,MXchip,Normale
24.89,19,MXchip,Normale
28.7,19,MXchip03,Normale
25.0,19,MXchip,Normale
28.7,19,MXchip03,Normale
28.79,19,MXchip03,Normale
24.89,19,MXchip,Normale
28.7,19,MXchip03,Normale
28.6,19,MXchip03,Normale
28.7,19,MXchip03,Normale
25.0,19,MXchip,Normale
25.1,19,MXchip,Normale
25.2,19,MXchip,Normale
28.7,19,MXchip03,Normale
25.1,19,MXchip,Normale
25.0,19,MXchip,Normale
25.1,19,MXchip,Normale
25.0,19,MXchip,Normale
25.1,18,MXchip,Normale
28.5,18,MXchip03,Normale
25.2,18,MXchip,Normale
25.29,18,MXchip,Normale
25.2,18,MXchip,Normale
25.29,18,MXchip,Normale
25.2,18,MXchip,Normale
25.29,18,MXchip,Normale
25.39,18,MXchip,Normale
25.5,18,MXchip,Normale
28.6,18,MXchip03,Normale
25.39,18,MXchip,Normale
28.5,18,MXchip03,Normale
28.5,18,MXchip03,Normale
28.6,18,MXchip03,Normale
25.5,18,MXchip,Normale
25.6,18,MXchip,Normale
28.5,18,MXchip03,Normale
25.7,18,MXchip,Normale
28.6,18,MXchip03,Normale
25.6,18,MXchip,Normale
25.7,18,MXchip,Normale
25.79,18,MXchip,Normale
28.6,18,MXchip03,Normale
25.7,18,MXchip,Normale
25.79,18,MXchip,Normale
28.7,18,MXchip03,Normale
25.89,18,MXchip,Normale
25.79,18,MXchip,Normale
25.7,18,MXchip,Normale
25.79,18,MXchip,Normale
25.7,18,MXchip,Normale
25.79,18,MXchip,Normale
25.89,18,MXchip,Normale
25.79,18,MXchip,Normale
25.89,18,MXchip,Normale
26.0,18,MXchip,Normale
28.6,18,MXchip03,Normale
28.7,18,MXchip03,Normale
26.1,18,MXchip,Normale
26.0,18,MXchip,Normale
26.1,18,MXchip,Normale
28.6,18,MXchip03,Normale
28.7,18,MXchip03,Normale
26.2,18,MXchip,Normale
26.29,18,MXchip,Normale
26.39,18,MXchip,Normale
26.5,18,MXchip,Normale
26.6,18,MXchip,Normale
26.7,18,MXchip,Normale
26.79,18,MXchip,Normale
26.7,18,MXchip,Normale
26.79,18,MXchip,Normale
26.7,18,MXchip,Normale
28.6,18,MXchip03,Normale
26.79,18,MXchip,Normale
26.7,18,MXchip,Normale
26.79,18,MXchip,Normale
26.7,18,MXchip,Normale
26.79,18,MXchip,Normale
26.7,18,MXchip,Normale
26.79,18,MXchip,Normale
26.7,18,MXchip,Normale
28.6,18,MXchip03,Normale
26.79,18,MXchip,Normale
28.6,18,MXchip03,Normale
28.7,18,MXchip03,Normale
26.7,18,MXchip,Normale
26.79,18,MXchip,Normale
28.6,18,MXchip03,Normale
28.7,18,MXchip03,Normale
26.7,18,MXchip,Normale
26.79,18,MXchip,Normale
26.7,18,MXchip,Normale
26.89,18,MXchip,Normale
26.79,18,MXchip,Normale
28.6,18,MXchip03,Normale
26.7,18,MXchip,Normale
26.79,18,MXchip,Normale
26.7,18,MXchip,Normale
26.79,18,MXchip,Normale
26.7,18,MXchip,Normale
26.79,18,MXchip,Normale
26.7,18,MXchip,Normale
26.79,18,MXchip,Normale
28.7,18,MXchip03,Normale
26.7,18,MXchip,Normale
26.79,18,MXchip,Normale
28.6,18,MXchip03,Normale
26.7,18,MXchip,Normale
26.79,18,MXchip,Normale
26.7,18,MXchip,Normale
26.79,18,MXchip,Normale
28.7,18,MXchip03,Normale
28.7,18,MXchip03,Normale
28.79,18,MXchip03,Normale
28.7,18,MXchip03,Normale
26.7,18,MXchip,Normale
26.79,18,MXchip,Normale
28.7,18,MXchip03,Normale
26.7,18,MXchip,Normale
28.79,18,MXchip03,Normale
26.79,18,MXchip,Normale
26.7,18,MXchip,Normale
26.79,18,MXchip,Normale
26.7,18,MXchip,Normale
26.79,18,MXchip,Normale
26.7,18,MXchip,Normale
26.79,18,MXchip,Normale
28.7,18,MXchip03,Normale
28.6,18,MXchip03,Normale
28.7,18,MXchip03,Normale
28.6,18,MXchip03,Normale
26.7,18,MXchip,Normale
28.6,18,MXchip03,Normale
26.6,18,MXchip,Normale
26.7,18,MXchip,Normale
26.79,18,MXchip,Normale
28.7,18,MXchip03,Normale
26.7,18,MXchip,Normale
28.6,18,MXchip03,Normale
26.79,18,MXchip,Normale
28.5,18,MXchip03,Normale
26.7,18,MXchip,Normale
28.6,18,MXchip03,Normale
26.79,18,MXchip,Normale
26.7,18,MXchip,Normale
26.79,18,MXchip,Normale
28.6,18,MXchip03,Normale
28.7,18,MXchip03,Normale
26.7,18,MXchip,Normale
28.6,18,MXchip03,Normale
26.79,18,MXchip,Normale
26.7,18,MXchip,Normale
26.89,18,MXchip,Normale
26.79,18,MXchip,Normale
26.89,18,MXchip,Normale
26.79,18,MXchip,Normale
26.7,18,MXchip,Normale
26.79,18,MXchip,Normale
26.7,18,MXchip,Normale
28.7,18,MXchip03,Normale
28.6,18,MXchip03,Normale
26.79,18,MXchip,Normale
26.89,18,MXchip,Normale
28.7,18,MXchip03,Normale
26.79,18,MXchip,Normale
28.6,18,MXchip03,Normale
26.7,18,MXchip,Normale
26.79,18,MXchip,Normale
26.89,18,MXchip,Normale
28.7,18,MXchip03,Normale
28.6,18,MXchip03,Normale
28.7,18,MXchip03,Normale
28.6,18,MXchip03,Normale
28.7,18,MXchip03,Normale
26.79,18,MXchip,Normale
26.7,18,MXchip,Normale
26.79,18,MXchip,Normale
26.7,18,MXchip,Normale
26.79,18,MXchip,Normale
28.6,18,MXchip03,Normale
26.7,18,MXchip,Normale
28.6,18,MXchip03,Normale
28.7,18,MXchip03,Normale
26.79,18,MXchip,Normale
26.89,18,MXchip,Normale
26.79,18,MXchip,Normale
26.89,18,MXchip,Normale
28.6,18,MXchip03,Normale
28.7,18,MXchip03,Normale
28.6,18,MXchip03,Normale
28.7,18,MXchip03,Normale
26.79,18,MXchip,Normale
26.7,18,MXchip,Normale
26.79,18,MXchip,Normale
28.5,18,MXchip03,Normale
26.7,18,MXchip,Normale
26.79,18,MXchip,Normale
26.7,18,MXchip,Normale
28.6,18,MXchip03,Normale
28.7,18,MXchip03,Normale
28.6,18,MXchip03,Normale
28.7,18,MXchip03,Normale
26.79,18,MXchip,Normale
28.6,18,MXchip03,Normale
28.7,18,MXchip03,Normale
26.89,18,MXchip,Normale
26.79,18,MXchip,Normale
26.89,18,MXchip,Normale
28.6,18,MXchip03,Normale
26.79,18,MXchip,Normale
28.7,18,MXchip03,Normale
26.89,18,MXchip,Normale
28.6,18,MXchip03,Normale
26.79,18,MXchip,Normale
26.89,18,MXchip,Normale
28.7,18,MXchip03,Normale
26.79,18,MXchip,Normale
28.6,18,MXchip03,Normale
28.7,18,MXchip03,Normale
26.89,18,MXchip,Normale
27.0,18,MXchip,Normale
28.6,18,MXchip03,Normale
26.89,18,MXchip,Normale
27.0,18,MXchip,Normale
28.7,18,MXchip03,Normale
26.89,18,MXchip,Normale
28.7,18,MXchip03,Normale
28.6,18,MXchip03,Normale
28.7,18,MXchip03,Normale
26.79,18,MXchip,Normale
28.6,18,MXchip03,Normale
26.89,18,MXchip,Normale
26.79,18,MXchip,Normale
28.6,18,MXchip03,Normale
26.89,18,MXchip,Normale
26.79,18,MXchip,Normale
28.6,18,MXchip03,Normale
28.7,18,MXchip03,Normale
28.6,18,MXchip03,Normale
28.7,18,MXchip03,Normale
26.89,18,MXchip,Normale
27.0,18,MXchip,Normale
26.89,18,MXchip,Normale
28.7,18,MXchip03,Normale
27.0,18,MXchip,Normale
26.89,18,MXchip,Normale
26.79,18,MXchip,Normale
28.6,18,MXchip03,Normale
26.89,18,MXchip,Normale
26.79,18,MXchip,Normale
26.89,18,MXchip,Normale
28.6,18,MXchip03,Normale
26.79,18,MXchip,Normale
26.89,18,MXchip,Normale
28.6,18,MXchip03,Normale
26.79,18,MXchip,Normale
28.7,18,MXchip03,Normale
28.6,18,MXchip03,Normale
26.89,18,MXchip,Normale
26.79,18,MXchip,Normale
26.89,18,MXchip,Normale
28.6,18,MXchip03,Normale
26.79,18,MXchip,Normale
28.7,18,MXchip03,Normale
28.79,18,MXchip03,Normale
28.7,18,MXchip03,Normale
26.89,18,MXchip,Normale
27.0,18,MXchip,Normale
26.89,18,MXchip,Normale
26.79,18,MXchip,Normale
28.7,18,MXchip03,Normale
26.89,18,MXchip,Normale
27.0,18,MXchip,Normale
28.7,18,MXchip03,Normale
26.89,18,MXchip,Normale
27.0,18,MXchip,Normale
26.89,18,MXchip,Normale
28.6,18,MXchip03,Normale
28.7,18,MXchip03,Normale
27.0,18,MXchip,Normale
26.89,18,MXchip,Normale
28.6,18,MXchip03,Normale
27.0,18,MXchip,Normale
26.89,18,MXchip,Normale
27.0,18,MXchip,Normale
28.7,18,MXchip03,Normale
26.89,18,MXchip,Normale
27.0,18,MXchip,Normale
28.6,18,MXchip03,Normale
28.5,18,MXchip03,Normale
26.89,18,MXchip,Normale
27.0,18,MXchip,Normale
26.89,18,MXchip,Normale
28.6,18,MXchip03,Normale
28.5,18,MXchip03,Normale
28.6,18,MXchip03,Normale
28.5,18,MXchip03,Normale
28.6,18,MXchip03,Normale
26.79,18,MXchip,Normale
28.5,18,MXchip03,Normale
26.89,18,MXchip,Normale
26.79,18,MXchip,Normale
28.6,18,MXchip03,Normale
28.5,18,MXchip03,Normale
28.6,18,MXchip03,Normale
26.89,18,MXchip,Normale
28.5,18,MXchip03,Normale
26.79,18,MXchip,Normale
26.89,18,MXchip,Normale
26.79,18,MXchip,Normale
26.89,18,MXchip,Normale
26.79,18,MXchip,Normale
26.89,18,MXchip,Normale
26.79,18,MXchip,Normale
26.89,18,MXchip,Normale
28.6,18,MXchip03,Normale
26.79,18,MXchip,Normale
28.5,18,MXchip03,Normale
26.89,18,MXchip,Normale
26.79,18,MXchip,Normale
26.89,18,MXchip,Normale
28.6,18,MXchip03,Normale
28.5,18,MXchip03,Normale
28.6,18,MXchip03,Normale
27.0,18,MXchip,Normale
26.89,18,MXchip,Normale
28.5,18,MXchip03,Normale
27.0,17,MXchip,Normale
26.89,17,MXchip,Normale
28.5,17,MXchip03,Normale
27.0,17,MXchip,Normale
28.6,17,MXchip03,Normale
26.89,17,MXchip,Normale
28.6,17,MXchip03,Normale
26.79,17,MXchip,Normale
26.89,17,MXchip,Normale
28.7,17,MXchip03,Normale
26.79,17,MXchip,Normale
26.89,17,MXchip,Normale
27.0,17,MXchip,Normale
28.6,17,MXchip03,Normale
28.6,17,MXchip03,Normale
26.89,17,MXchip,Normale
28.5,17,MXchip03,Normale
27.0,17,MXchip,Normale
26.89,17,MXchip,Normale
27.0,17,MXchip,Normale
26.89,17,MXchip,Normale
27.0,17,MXchip,Normale
26.89,17,MXchip,Normale
27.0,17,MXchip,Normale
26.89,17,MXchip,Normale
28.6,17,MXchip03,Normale
28.7,17,MXchip03,Normale
27.0,17,MXchip,Normale
26.89,17,MXchip,Normale
27.0,17,MXchip,Normale
26.89,17,MXchip,Normale
27.0,17,MXchip,Normale
26.89,17,MXchip,Normale
26.79,17,MXchip,Normale
28.7,17,MXchip03,Normale
28.6,17,MXchip03,Normale
28.6,17,MXchip03,Normale
28.7,17,MXchip03,Normale
28.6,17,MXchip03,Normale
28.7,17,MXchip03,Normale
28.6,17,MXchip03,Normale
26.89,17,MXchip,Normale
28.7,17,MXchip03,Normale
27.0,17,MXchip,Normale
28.6,17,MXchip03,Normale
26.89,17,MXchip,Normale
26.79,17,MXchip,Normale
26.89,17,MXchip,Normale
27.0,17,MXchip,Normale
28.7,17,MXchip03,Normale
28.6,17,MXchip03,Normale
28.7,17,MXchip03,Normale
28.6,17,MXchip03,Normale
28.7,17,MXchip03,Normale
26.89,17,MXchip,Normale
27.0,17,MXchip,Normale
28.7,17,MXchip03,Normale
28.6,17,MXchip03,Normale
26.89,17,MXchip,Normale
27.0,17,MXchip,Normale
26.89,17,MXchip,Normale
28.7,17,MXchip03,Normale
28.79,17,MXchip03,Normale
27.0,17,MXchip,Normale
27.0,17,MXchip,Normale
26.89,17,MXchip,Normale
27.0,17,MXchip,Normale
28.89,17,MXchip03,Normale
26.89,17,MXchip,Normale
28.79,17,MXchip03,Normale
28.89,17,MXchip03,Normale
27.0,17,MXchip,Normale
28.7,17,MXchip03,Normale
26.89,17,MXchip,Normale
28.79,17,MXchip03,Normale
28.7,17,MXchip03,Normale
28.79,17,MXchip03,Normale
27.0,17,MXchip,Normale
28.79,17,MXchip03,Normale
26.89,17,MXchip,Normale
27.0,17,MXchip,Normale
26.89,17,MXchip,Normale
27.0,17,MXchip,Normale
26.89,17,MXchip,Normale
27.0,17,MXchip,Normale
26.89,17,MXchip,Normale
28.7,17,MXchip03,Normale
28.7,17,MXchip03,Normale
27.0,17,MXchip,Normale
26.89,17,MXchip,Normale
27.0,17,MXchip,Normale
26.89,17,MXchip,Normale
27.0,17,MXchip,Normale
28.79,17,MXchip03,Normale
28.7,17,MXchip03,Normale
26.89,17,MXchip,Normale
28.79,17,MXchip03,Normale
28.79,17,MXchip03,Normale
27.0,17,MXchip,Normale
28.79,17,MXchip03,Normale
28.89,17,MXchip03,Normale
26.89,17,MXchip,Normale
27.0,17,MXchip,Normale
28.89,17,MXchip03,Normale
26.89,17,MXchip,Normale
27.0,17,MXchip,Normale
26.89,17,MXchip,Normale
27.0,17,MXchip,Normale
26.89,17,MXchip,Normale
26.79,17,MXchip,Normale
26.89,17,MXchip,Normale
27.0,17,MXchip,Normale
28.7,17,MXchip03,Normale
26.89,17,MXchip,Normale
28.79,17,MXchip03,Normale
27.0,17,MXchip,Normale
26.89,17,MXchip,Normale
28.7,17,MXchip03,Normale
28.6,17,MXchip03,Normale
27.0,17,MXchip,Normale
26.89,17,MXchip,Normale
27.0,17,MXchip,Normale
